sha,author,date,message,hour,day_of_week,day_num,is_weekend,is_late_night,is_after_hours,commit_frequency,date_day,daily_commits,commit_variability,sentiment,sentiment_magnitude,avg_sentiment,prev_sentiment,consecutive_negative,negative_streak,is_near_release,release_commit_density,burnout_risk_score,anomaly,burnout_risk_category
a0ee78e67cc279499a4b7bb280b574c68acc9358,Unknown,2025-01-04 16:47:54+00:00,Bumped to v1.5.2,16,Saturday,5,TRUE,FALSE,FALSE,12,2025-01-04,12,0,0,0,0,0,0,0,FALSE,0,3.2,1,Moderate
4e757abc92f58a5b773504458fea6ed44c45831a,Unknown,2025-01-04 16:48:44+00:00,Bumped to v1.6.0,16,Saturday,5,TRUE,FALSE,FALSE,12,2025-01-04,12,0,0,0,0,0,0,0,FALSE,0,3.2,1,Moderate
d371fb7ce41b0e5180d175736274b6e68d21aff4,Unknown,2025-01-04 16:49:18+00:00,Bumped to v1.6.1,16,Saturday,5,TRUE,FALSE,FALSE,12,2025-01-04,12,0,0,0,0,0,0,0,FALSE,0,3.2,1,Moderate
ed0b5d4bf048e379d9e41c089cdfe69e6899f3ac,andrewjhopkins,2025-01-04 16:25:49+00:00,add hacker theme to pearai (#300),16,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
89da7854dd13e01795ca7bd2b1eec85ac984216e,andrewjhopkins,2025-01-04 16:27:28+00:00,"Set default theme to PearAI Dark/Light (#322)

* Set default theme to PearAI Dark/Light

* Undo not needed solarized file changes",16,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,0,0,0,FALSE,0,1.6,1,Low
67503064fc589769cfb774e9aa8d9dcee20d25c8,ashvinnihalani,2025-01-04 16:28:54+00:00,Setup Environment with Space in Path (#335),16,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
066009890894856b40aacee72b2a51ce7e7c98b9,bandarussr,2025-01-04 14:05:29+00:00,add ExecutionPolicy flag for setup script (#100),14,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
66d457d9a7a7572833081ec27569cd63275c57f7,benleembruggen,2025-01-04 14:15:38+00:00,chore: create update submodules action (#140),14,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0.1,0.1,0.1,,0,0,FALSE,0,1.6,1,Low
d1a5dbc1c099884f44d49091b8a8bcb8fd883a8e,charlwillia6,2025-01-04 16:49:35+00:00,"Renames application to PearAI (#148)

Updates application name and related references throughout the codebase to reflect the rebranding to PearAI.  This includes CLI output, application identifiers, and display names.",16,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
0f565eaf5c0779910b28d4aeed05c736a8a89d95,cqdev-co,2025-01-04 14:14:46+00:00,"CI Implementation for Pull Requests  (#149)

* Updated CI/CD

* Updating Windows/Linux

* Updating Windows/Linux CI

* Updating Windows CI

* Updating Windows/Linux

* Updating Linux",14,Saturday,5,TRUE,FALSE,FALSE,3,2025-01-04,3,0,0,0,0.166666667,,0,0,FALSE,0,1.6,1,Low
48ca70337c1441dabb1ba2977eb15f172edc2791,cqdev-co,2025-01-04 14:32:53+00:00,"Fixing CI for macOS run (#160)

* Updated CI/CD

* Updating Windows/Linux

* Updating Windows/Linux CI

* Updating Windows CI

* Updating Windows/Linux

* Updating Linux

* Editing macOS CI

* Added main submodule

---------

Co-authored-by: Nang <nathanang2000@gmail.com>",14,Saturday,5,TRUE,FALSE,FALSE,3,2025-01-04,3,0,0.166666667,0.166666667,0.166666667,0,0,0,FALSE,0,1.6,1,Low
76f153e0c01e1a4f76caca8846822e2f0486a776,cqdev-co,2025-01-04 16:09:48+00:00,"CI/CD Fixes (#216)

* Updating CI/CD

* Updating CI/CD and including SM

* Updating Electron

* Updating Actions

* More Updates

* More Updates

* Updating CI/CD commenting out anything related to Electron

* Updating CI/CD

* Linux changes

* Updating CI/CD",16,Saturday,5,TRUE,FALSE,FALSE,3,2025-01-04,3,0,0.333333333,0.333333333,0.166666667,0.166666667,0,0,FALSE,0,1.6,1,Low
0bae9fd991bfde139eee84295b69d5ac747e6f92,dependabot[bot],2025-01-04 14:12:45+00:00,"Bump toshimaru/auto-author-assign from 2.1.0 to 2.1.1 (#155)

Bumps [toshimaru/auto-author-assign](https://github.com/toshimaru/auto-author-assign) from 2.1.0 to 2.1.1.
- [Release notes](https://github.com/toshimaru/auto-author-assign/releases)
- [Changelog](https://github.com/toshimaru/auto-author-assign/blob/main/CHANGELOG.md)
- [Commits](https://github.com/toshimaru/auto-author-assign/compare/v2.1.0...v2.1.1)

---
updated-dependencies:
- dependency-name: toshimaru/auto-author-assign
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",14,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
0da7286cf22f7121b6d7d7a7e6a1b7cb7883450f,dependabot[bot],2025-01-04 14:30:14+00:00,"Bump actions/cache from 3 to 4 (#162)

Bumps [actions/cache](https://github.com/actions/cache) from 3 to 4.
- [Release notes](https://github.com/actions/cache/releases)
- [Changelog](https://github.com/actions/cache/blob/main/RELEASES.md)
- [Commits](https://github.com/actions/cache/compare/v3...v4)

---
updated-dependencies:
- dependency-name: actions/cache
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",14,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,0,0,0,FALSE,0,1.6,1,Low
2d5f6daadb7b5f39ee1b633e04d43030ddb941d2,dscreet,2025-01-04 16:02:27+00:00,new rounded icons (#207),16,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0.136363636,0.136363636,0.136363636,,0,0,FALSE,0,1.6,1,Low
29190c8c8fb563dca510940326723d139d089f2b,dscreet,2025-01-04 16:02:47+00:00,"windows rounded ico (#209)

* new rounded icons

* rounded ico as well",16,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0.136363636,0.136363636,0.136363636,0.136363636,0,0,FALSE,0,1.6,1,Low
5d0c6af4f1661b63d3b610b0e3f1b43ede11669e,eli-front,2025-01-04 16:46:47+00:00,"fix: changed ""Visual Studio Code"" to ""PearAI"" in theme notification prompt (#116)",16,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
4bb0d8a26ad78fc25e77799ae3dfbc3edaff272c,gedeondoescode,2025-01-04 13:59:11+00:00,"Allow Pear to build on Windows (#97)

* reconfigure install script for new submodule

* Remove redundant install-dependencies.ps1 command

* explicitly specify submodule branch",13,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,-0.031818182,0.031818182,-0.015909091,,0,0,FALSE,0,1.6,1,Low
3084ca6efb47dfa022f08a406badc3f9b0950036,gedeondoescode,2025-01-04 14:04:27+00:00,Enable Visual Studio Marketplace gallery (#111),14,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,-0.015909091,-0.031818182,0,0,FALSE,0,1.6,1,Low
ecbb59e2d61996ee09b979e7f7521184cb24edd8,happinyz,2025-01-04 12:23:54+00:00,"Implement new shortcut `Shift+Cmd+L` for opening chat (#66)

* Implement new shortcut for opening chat

* formatting

* Doc/function rename

---------

Co-authored-by: Duke Pan <59063950+Fryingpannn@users.noreply.github.com>",12,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0.136363636,0.136363636,0.136363636,,0,0,FALSE,0,1.6,1,Low
5d7f64192cb1a80bc2597d936e8da91b1fd1ab7d,jpan8866,2025-01-04 16:14:29+00:00,"fix: #262 prioritize pearai commands (#264)

* fix: #262 prioritize pearai commands

* fix: update priority order and change test case default chord

* fix: use keymode.shift",16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,,0,0,FALSE,0,3.2,1,Moderate
818536e5759e530dd702cdfbc2719d7ac229fa03,jpan8866,2025-01-04 16:33:04+00:00,"Update CONTRIBUTING.md

update packaging guide",16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
af2ee687a85ffc475bf07eb4363d41700072bf07,jpan8866,2025-01-04 16:33:17+00:00,"Update CONTRIBUTING.md

update packaging info",16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
83d9712374076e8eb2d27498b22d4cea4c80c4ce,jpan8866,2025-01-04 16:33:37+00:00,Update CONTRIBUTING.md,16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
7af4df854d866d1270bdd3d083aae9d882ea7786,jpan8866,2025-01-04 16:38:23+00:00,Handle overlay integration shortcuts (#84),16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
627453862d41be853e8da44e9fa4dbe248142c93,jpan8866,2025-01-04 16:43:42+00:00,Default close sidebar for new window (#98),16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0.136363636,0.136363636,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
554c798bfab103a03dd02206edaa2b233617b08b,jpan8866,2025-01-04 16:44:52+00:00,"highlight cmd i onboarding (#105)

* WIP: Walkthrough changes (#236)

* Added walkthrough progress

* Added progress for walkthrough

* Added todo

* enable editorInsets for inline chat (#253)

* Fix .gitmodules

* Update code.sh

* update submodule to latest tip (#260)

* fix: #262 prioritize pearai commands (#264)

* fix: #262 prioritize pearai commands

* fix: update priority order and change test case default chord

* fix: use keymode.shift

* Fixed code version

* feat: docs and newchat shortcut on titlebar (#266)

* feat: docs and newchat shortcut on titlebar

* typo

* Update README.md (#276)

* Shortcut change to resize chat  on the app side (#279)

* Shortcut change to resize chat  on the app side

* Removed test related console log

* Updated splitEditor shortcut

* update icon and watermark (#278)

* watermarks update

* add shortcuts to watermark

* titlebar icon change

* fix walkthrough

* Added product (#285)

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>

* set quality:stable (#267)

* update MacOS example  in CONTRIBUTING.md file: Packaging step 3 - integrate the submodule (#228)

* update MacOS example  in CONTRIBUTING.md file: Packaging step 3 - integrate the submodule

* fix constants CAP

* PearAI main app welcome page gif fixed (#286)

* Update media paths for welcome page GIFs and GIF themselves.

* upload two gifs first

* upload one gif first

* push again

* Fixed walk through (#288)

* Added imports for gif

* Added png

* Added typo fix

* Added png

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>

* Added to readme (#295)

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>

* add hacker theme to pearai (#300)

* Update README.md

* Set default theme to PearAI Dark/Light (#322)

* Set default theme to PearAI Dark/Light

* Undo not needed solarized file changes

* Added auto-updating working client-side (#340)

* Added updating working

* Removed configs

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>

* Updated wording (#341)

* Added updating working

* Removed configs

* Added pearAI online services

* Added pearAI online services

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>

* Setup Environment with Space in Path (#335)

* Added v1.1.0 (#344)

Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>

* Bumped to v1.2.0

* Update README.md

* patch-wsl (add vscode commit) (#348)

* Update README.md

* If you are looking for commit history, read this please

* Updated to v1.3.0

* add pear version in about

* Update CONTRIBUTING.md

update packaging guide

* Update CONTRIBUTING.md

update packaging info

* Update CONTRIBUTING.md

* Git submodule commit update (#66)

* Bumped to v1.4.0

* PearAI Overlay (#67)

* PearAI Overlay

* Uncomment layout

* Remove comment

* Prevent overlay open on every startup + background default color

* Fix overlay bug

* Border radius

* Bumped to v1.4.1

* Fix overlay popping up for half a second at startup (#77)

* Console logs for debugging trace of overlay startup

* Revert ""Console logs for debugging trace of overlay startup""

This reverts commit 70fa3bc021bcac48bbd4a387f0c1bc60ff9c4d27.

* Fix overlay appearing for half a second on startup

* Bumped versions (#80)

Co-authored-by: nang-dev <contactnang88@gmail.com>

* Handle overlay integration shortcuts (#84)

* feat: new window watermark (#87)

* Added darken and click outside overlay. todo for not closing

* Added min for the auxbar (#94)

Co-authored-by: nang-dev <contactnang88@gmail.com>

* feat: overlay-lock (#92)

* Added remove release notes (#96)

Co-authored-by: nang-dev <contactnang88@gmail.com>

* remove unused vars (#97)

* Bumped to v1.4.4

* Default close sidebar for new window (#98)

* Add highlight of quickinput during cmd+i step

* clean up

* package.json

* remove transition

---------

Co-authored-by: Nang <nathanang2000@gmail.com>
Co-authored-by: Himanshu <him.speedo@gmail.com>
Co-authored-by: Duke Pan <59063950+Fryingpannn@users.noreply.github.com>
Co-authored-by: Maximiliano Farfan <72162955+MaxFSP@users.noreply.github.com>
Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Brian <brian7149@gmail.com>
Co-authored-by: Andrew Hopkins <ahopkins0929@gmail.com>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>
Co-authored-by: Ashvin Nihalani <ashvin.nihalani@gmail.com>
Co-authored-by: nang-dev <contactnang88@gmail.com>",16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0.177511962,0.177511962,0.034875066,0.136363636,0,0,FALSE,0,3.2,1,Moderate
20296e276c0717e187afdee87dc2c903db789f5f,jpan8866,2025-01-04 16:47:09+00:00,remove transparent bg for highlight (#124),16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0.177511962,0,0,FALSE,0,3.2,1,Moderate
d2f91606100dc83e9f6a4f2e21bac6aba59f718d,jpan8866,2025-01-04 16:48:27+00:00,fix editor focus when close overlay (#135),16,Saturday,5,TRUE,FALSE,FALSE,9,2025-01-04,9,0,0,0,0.034875066,0,0,0,FALSE,0,3.2,1,Moderate
3126ec2337bd6c7649a4c2f5184be5acb6e9e968,jwhitt3r,2025-01-04 12:16:38+00:00,"Fix issues 27 and 30 (#50)

* Fixes the issues highlighted in #27 and fixes the issues within PR #30

* Fixed a sentence to align with Fryingpannns comment

* Changed to support nangs comments

---------

Co-authored-by: Gedeon <hello@gedeondoescode.com>
Co-authored-by: Nang <nathanang2000@gmail.com>",12,Saturday,5,TRUE,FALSE,FALSE,1,2025-01-04,1,0,0.1,0.1,0.1,,0,0,FALSE,0,1.6,1,Low
5472c6d26297241c54d18cd2c9cc318f4bbcf30a,nang-dev,2025-01-04 12:18:57+00:00,"Gpt4 turbo preview (#78)

* Added ci

* Excluded when there are only pearai changes

* Changed back name to test

* Excluded extension from hygiene

* Disabled the ci

* Added sh perms

* Added sh perms

* Added sh perms

* Added cache for yarn

* Changed to using turbo preview

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>",12,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,-0.075,0.075,0.037887597,,0,0,FALSE,0.406976744,6,-1,Moderate
8a2b81cee034018001fe974153a4ee0dddff30fd,nang-dev,2025-01-04 13:43:12+00:00,Added instructions for mac,13,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,-0.075,0,0,FALSE,0.406976744,4,1,Moderate
2fab0111abdb69eebbf51837d0a2a162acf24ccc,nang-dev,2025-01-04 13:46:08+00:00,Removed husky,13,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
fa093dc522bcc5aeb3e0f1a056806c82b25da09a,nang-dev,2025-01-04 13:52:48+00:00,"Updated scripts (#89)

* Updated scripts

* Added build.sh",13,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
240d05c5bb8c2979007022c8d00b8a36ccf1f019,nang-dev,2025-01-04 13:57:30+00:00,"Continue integration (#95)

* Added build extension to code.sh

* Added install and run scripts

* Fixed node version

* Added final contribuing changes

* Changed back to main

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>",13,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0.066666667,0.066666667,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
f832da2124a63095f2c4c60259cf3baefbc8db9c,nang-dev,2025-01-04 14:03:42+00:00,"Added packaging instructions working (#103)

* Added contributing changes

* Added product.json

* Changed README

* Changed contributing

---------

Co-authored-by: Duke Pan <59063950+Fryingpannn@users.noreply.github.com>",14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0.066666667,0,0,FALSE,0.406976744,4,1,Moderate
9cf4e117b70c99bd0a56dc2e2c3a7b66ad57c607,nang-dev,2025-01-04 14:09:37+00:00,"Added more pearai rename (#123)

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>",14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0.5,0.5,0.037887597,0,0,0,FALSE,0.406976744,6,-1,Moderate
559b34e0331915495033131f209fc6fbaf66c43e,nang-dev,2025-01-04 14:10:23+00:00,Update node version,14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0.5,0,0,FALSE,0.406976744,4,1,Moderate
0d448356ee6fafb8593866677aae64ecdd37b405,nang-dev,2025-01-04 14:11:43+00:00,Edit output in setup-environment.sh (#136),14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
312d5f27dadafa356b8dfe138ae703b2f7a6f951,nang-dev,2025-01-04 14:15:17+00:00,Update README.md to include contributors up until June 5th 2024,14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
ea0468889471d7f4236c2d024376d44a617d48c5,nang-dev,2025-01-04 14:17:53+00:00,Added to packaging (#167),14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
3319dff41e969de442c378a27eda794254a36aa2,nang-dev,2025-01-04 14:21:04+00:00,"Pick up latest TS for building VS Code (#214171) (#168)

Co-authored-by: Matt Bierner <matb@microsoft.com>",14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0.5,0.5,0.037887597,0,0,0,FALSE,0.406976744,6,-1,Moderate
08efc9237dbe08fb4a775cec723ebfe862bedd92,nang-dev,2025-01-04 14:31:37+00:00,"Added for v0.0.1 (#175)

* Added for v0.0.1

* Added monaco",14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0.5,0,0,FALSE,0.406976744,4,1,Moderate
c0daa684f35e56602eeb7cc405f66b9691af83f8,nang-dev,2025-01-04 14:32:33+00:00,Update CONTRIBUTING.md,14,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
ff59d0b6ddb265f9a63fff1a1c52e0b989e024f9,nang-dev,2025-01-04 15:58:42+00:00,Added capitalization to walkthrough (#184),15,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
e04321252652eb6b84b20e45b51557451dc0bea0,nang-dev,2025-01-04 16:00:23+00:00,"Added contributing revamp (#198)

* Added contributing revamp

* Added TOC",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
20b9feb3193854dc103d201c75a643bd672b39e8,nang-dev,2025-01-04 16:00:47+00:00,Added app (#199),16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
24095d4a6148cef5aa30c9f9bdadc486ceffa4cd,nang-dev,2025-01-04 16:01:36+00:00,Added vscode product.json (#203),16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
631a8a94868ddbc2c1c7cd1606666010da178853,nang-dev,2025-01-04 16:03:06+00:00,Added working code.sh and packaging (#220),16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
878a1866039cf230ea9ff63182b541da654be169,nang-dev,2025-01-04 16:04:55+00:00,"V0.0.2 release (#224)

* Added contributing changes

* v0.0.2",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
22ba45874d23ad0a0f07e5d140835998dd669fc7,nang-dev,2025-01-04 16:08:21+00:00,"Fixed setup issues (#248)

* Added rename

* Added rename",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0.1,0.1,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
f23a1a4d4387fd1835ee32364f5a763f28bf476c,nang-dev,2025-01-04 16:12:48+00:00,"WIP: Walkthrough changes (#236)

* Added walkthrough progress

* Added progress for walkthrough

* Added todo",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0.1,0,0,FALSE,0.406976744,4,1,Moderate
63e1abc56c68fb989e88992a8e1fb0d9acaf4db0,nang-dev,2025-01-04 16:13:10+00:00,enable editorInsets for inline chat (#253),16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
6ddfdbcac3d2ee7139ccc8aa095b627185ddabca,nang-dev,2025-01-04 16:13:29+00:00,Fix .gitmodules,16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
666a244f86d1af224eb2b8a525cd803431293a99,nang-dev,2025-01-04 16:13:50+00:00,Update code.sh,16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
295e226592fd3f7bb9eba08c4bdeb101f1ec600e,nang-dev,2025-01-04 16:24:04+00:00,"Added product (#285)

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
f20b9fb59fb906eda4bf5e8c10ffdca4b3b54f0b,nang-dev,2025-01-04 16:25:15+00:00,"Fixed walk through (#288)

* Added imports for gif

* Added png

* Added typo fix

* Added png

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0.1,0.1,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
c433680c8ee28af8f47b542370c12e0830ffc335,nang-dev,2025-01-04 16:25:29+00:00,"Added to readme (#295)

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0.1,0,0,FALSE,0.406976744,4,1,Moderate
1ecc184442c7a5e072591225ceb92e745432744d,nang-dev,2025-01-04 16:28:10+00:00,"Added auto-updating working client-side (#340)

* Added updating working

* Removed configs

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
495c994257b2e1097d29884510bc12a057266c48,nang-dev,2025-01-04 16:28:29+00:00,"Updated wording (#341)

* Added updating working

* Removed configs

* Added pearAI online services

* Added pearAI online services

---------

Co-authored-by: Nathan A <nang@Nathans-MacBook-Pro-8.local>
Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
3e009246d042a85dd3469dc5b466656c06f0ca65,nang-dev,2025-01-04 16:29:21+00:00,"Added v1.1.0 (#344)

Co-authored-by: Nathan A <nang@nathans-mbp-8.mynetworksettings.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
6104e4113b122c2b5a4a574e68e7bb7fa2db223f,nang-dev,2025-01-04 16:37:58+00:00,"Bumped versions (#80)

Co-authored-by: nang-dev <contactnang88@gmail.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
1f41ba4a62955f1f80a1df33983725e83b665a44,nang-dev,2025-01-04 16:41:05+00:00,"Added min for the auxbar (#94)

Co-authored-by: nang-dev <contactnang88@gmail.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
a2feed770d53659f939ca604e24b1d8b0d96abff,nang-dev,2025-01-04 16:41:38+00:00,"Added remove release notes (#96)

Co-authored-by: nang-dev <contactnang88@gmail.com>",16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
d6458ac2caba32b8e0b14023db299ec9c59d2683,nang-dev,2025-01-04 16:49:52+00:00,Fix product json,16,Saturday,5,TRUE,FALSE,FALSE,86,2025-01-04,35,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4,1,Moderate
26ca776520915b46a730c7798b9728de4caf7475,nang-dev,2025-01-16 17:26:19+00:00,Added submodule,17,Thursday,3,FALSE,FALSE,FALSE,86,2025-01-16,3,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,0.8,1,Low
1feef3b45a93bd053bae763c87263ffa96b20551,nang-dev,2025-01-16 17:50:46+00:00,Successful code.sh without extension,17,Thursday,3,FALSE,FALSE,FALSE,86,2025-01-16,3,9.953223933,0.75,0.75,0.037887597,0,0,0,TRUE,0.406976744,2.8,-1,Low
a0affa19264a582766cf697356793ff603249164,nang-dev,2025-01-16 22:51:24+00:00,Remove pearai-extension,22,Thursday,3,FALSE,TRUE,TRUE,86,2025-01-16,3,9.953223933,0,0,0.037887597,0.75,0,0,TRUE,0.406976744,5.2,-1,Moderate
